,player_id,player_name,team,age,country,avg_rating,height_cm,position,weight_kg
3111,135996,Hyuri,Ceara,26,br,6.35,186,AM(LR),75
3112,355666,Arthur,Ceara,20,,6.31,186,FW,86
3113,74569,Ernandes,Ceara,30,br,6.28,173,"D(L),M(C)",70
3114,356233,Luidy,Ceara,21,,6.26,167,Midfielder,65
3115,337893,Juninho Piauiense,Ceara,19,,6.22,179,Forward,68
3116,135133,Javier Reina,Ceara,29,co,6.16,173,Midfielder,70
3117,130963,Douglas Coutinho,Ceara,24,br,6.13,183,"AM(LR),FW",71
3118,28547,Éder Luís,Ceara,33,br,6.06,170,FW,69
3119,125517,Guillermo Sara,Boca Juniors,30,ar,7.86,184,GK,82
3120,125262,Darío Benedetto,Boca Juniors,28,ar,7.79,175,FW,75
3121,236295,Cristian Pavón,Boca Juniors,22,ar,7.57,167,"AM(LR),FW",65
3122,303655,Frank Fabra,Boca Juniors,27,co,7.45,172,D(L),72
3123,283005,Edwin Cardona,Boca Juniors,25,co,7.37,183,AM(L),81
3124,126539,Wilmar Barrios,Boca Juniors,24,co,7.36,178,DMC,70
3125,125509,Pablo Pérez,Boca Juniors,32,ar,7.23,175,M(C),71
3126,14167,Carlos Tevez,Boca Juniors,34,ar,7.22,173,"AM(CL),FW",75
3127,17651,Fernando Gago,Boca Juniors,32,ar,7.19,178,M(C),73
3128,125334,Leonardo Jara,Boca Juniors,27,ar,7.18,183,D(R),80
3129,328504,Emanuel Reynoso,Boca Juniors,22,ar,7.02,177,AM(C),65
3130,90365,Lisandro Magallán,Boca Juniors,24,ar,6.99,182,D(C),79
3131,280928,Nahitan Nández,Boca Juniors,22,uy,6.95,172,M(C),70
3132,125624,Paolo Goltz,Boca Juniors,33,,6.91,183,D(C),80
3133,246390,Ramón Ábila,Boca Juniors,28,ar,6.89,175,FW,84
3134,125429,Emmanuel Más,Boca Juniors,29,ar,6.84,180,D(L),73
3135,82394,Santiago Vergini,Boca Juniors,29,ar,6.82,191,D(CR),83
3136,303902,Agustín Rossi,Boca Juniors,22,ar,6.69,193,GK,92
3137,354135,Agustín Heredia,Boca Juniors,21,ar,6.67,192,Defender,83
3138,318429,Sebastián Pérez,Boca Juniors,25,co,6.64,175,DMC,70
3139,93062,Gino Peruzzi,Boca Juniors,26,ar,6.56,178,D(R),66
3140,357379,Gonzalo Goñi,Boca Juniors,19,,6.54,187,Defender,83
3141,316896,Julián Chicco,Boca Juniors,20,ar,6.52,184,Midfielder,79
3142,303882,Agustín Bouzat,Boca Juniors,24,ar,6.47,180,"AM(LR),FW",75
3143,303786,Walter Bou,Boca Juniors,24,ar,6.42,176,FW,69
3144,125447,Julio Buffarini,Boca Juniors,29,ar,6.37,172,D(R),72
3145,349520,Gonzalo Lamardo,Boca Juniors,21,ar,6.35,167,Midfielder,67
3146,317834,Gonzalo Maroni,Boca Juniors,19,ar,6.35,170,Midfielder,67
3147,246387,Cristian Espinoza,Boca Juniors,23,ar,6.28,171,AM(R),67
3148,261561,Guido Vadalá,Boca Juniors,21,ar,6.26,168,Forward,65
3149,355724,Agustín Almendra,Boca Juniors,18,ar,6.19,182,Midfielder,68
3150,125634,Óscar Benítez,Boca Juniors,25,ar,6.18,183,AM(L),80
3151,126157,Fernando Evangelista,Boca Juniors,26,ar,6.0,183,D(L),82
3152,43042,Juan Insaurralde,Boca Juniors,33,ar,6.0,187,D(C),84
3153,130067,Sebastián Olivarez,Godoy Cruz,26,ar,8.71,180,D(C),82
3154,125396,Fabricio Angileri,Godoy Cruz,24,ar,7.2,179,"D(L),M(L)",73
3155,261477,Tomás Cardona,Godoy Cruz,22,ar,7.2,188,D(C),80
3156,302990,Facundo Cobos,Godoy Cruz,25,ar,7.14,178,D(L),78
3157,303638,Santiago García,Godoy Cruz,27,uy,7.14,181,FW,81
3158,118189,Gastón Giménez,Godoy Cruz,26,ar,7.12,188,DMC,82
3159,125398,Pol Fernández,Godoy Cruz,26,ar,7.06,180,M(C),74
3160,323462,Juan Andrada,Godoy Cruz,23,ar,7.05,183,DMC,77
3161,303635,Diego Viera,Godoy Cruz,27,py,7.05,186,D(C),83
3162,126273,Luciano Abecasis,Godoy Cruz,28,ar,7.01,175,D(R),73
3163,78986,Leonel Galeano,Godoy Cruz,26,ar,6.97,183,D(C),78
3164,125665,Juan Garro,Godoy Cruz,25,ar,6.89,179,"AM(L),FW",71
3165,337451,Agustín Verdugo,Godoy Cruz,20,ar,6.84,169,DMC,68
3166,282377,Jalil Elías,Godoy Cruz,22,ar,6.75,180,DMC,70
3167,345375,Cristian Báez,Godoy Cruz,28,ar,6.68,180,D(R),77
3168,303893,Ángel González,Godoy Cruz,24,ar,6.68,175,AM(LR),68
3169,344726,Leonardo Burián,Godoy Cruz,34,uy,6.67,188,GK,81
3170,125521,Walter Serrano,Godoy Cruz,32,ar,6.62,177,DMC,75
3171,356149,Valentín Burgoa,Godoy Cruz,17,,6.57,175,Midfielder,65
3172,303643,Javier Correa,Godoy Cruz,25,ar,6.48,184,FW,86
3173,297145,Fabián Henríquez,Godoy Cruz,23,ar,6.44,172,DMC,68
3174,328503,Victorio Ramis,Godoy Cruz,24,ar,6.38,180,"AM(R),FW",77
3175,344727,Felipe Rodríguez,Godoy Cruz,28,uy,6.34,180,Midfielder,70
3176,146041,Roberto Ramírez,Godoy Cruz,22,ar,6.33,182,Goalkeeper,75
3177,351469,Leandro Lencinas,Godoy Cruz,23,,6.26,174,Forward,74
3178,353427,Diego Riolfo,Godoy Cruz,28,uy,6.18,174,Forward,68
3179,351468,Brian Alferez,Godoy Cruz,20,ar,6.08,183,Defender,0
3180,335862,Luciano Pizarro,Godoy Cruz,21,,6.02,186,Midfielder,61
3181,351467,Agustín Manzur,Godoy Cruz,17,,6.01,169,Midfielder,0
3182,354219,Lucas Agüero,Godoy Cruz,21,ar,5.95,178,Forward,78
3183,134698,Ignacio Pussetto,Huracan,22,ar,7.61,180,"AM(CLR),FW",74
3184,125626,Carlos Araujo,Huracan,36,ar,7.34,172,D(LR),70
3185,20359,Pablo Álvarez,Huracan,34,ar,7.31,178,D(LR),80
3186,133861,Juan Manuel García,Huracan,30,ar,7.05,188,GK,77
3187,66577,Marcos Díaz,Huracan,32,ar,7.03,188,GK,82
3188,303102,Saúl Salcedo,Huracan,20,py,7.01,183,D(C),78
3189,135416,Israel Damonte,Huracan,36,ar,6.98,175,DMC,72
3190,246390,Ramón Ábila,Huracan,28,ar,6.94,175,FW,84
3191,125245,Hugo Nervo,Huracan,27,ar,6.9,182,D(C),77
3192,303915,Christian Chimino,Huracan,30,ar,6.89,180,D(R),78
3193,302991,Alejandro Romero Gamarra,Huracan,23,ar,6.88,171,AM(CLR),67
3194,303691,Nicolás Silva,Huracan,31,ar,6.87,163,AM(CLR),58
3195,125695,Mauro Bogado,Huracan,33,ar,6.85,170,DMC,68
3196,35789,Adrián Calello,Huracan,31,ar,6.83,177,M(C),80
3197,102412,Andrés Chávez,Huracan,27,ar,6.83,185,FW,83
3198,23908,Carlos Matheu,Huracan,33,ar,6.76,183,D(C),80
3199,11135,Mariano González,Huracan,37,ar,6.76,175,M(CL),80
3200,126251,Lucas Villalba,Huracan,23,ar,6.72,177,"D(L),DMC",73
3201,85672,Fernando Coniglio,Huracan,26,ar,6.67,186,FW,77
3202,37361,Federico Mancinelli,Huracan,36,ar,6.65,181,D(C),79
3203,323554,Norberto Briasco,Huracan,22,ar,6.61,179,"AM(R),FW",82
3204,125500,Daniel Montenegro,Huracan,39,ar,6.59,172,AM(C),76
3205,135617,Diego Mendoza,Huracan,25,ar,6.52,186,FW,85
3206,126121,Patricio Toranzo,Huracan,36,ar,6.42,178,AM(C),73
3207,40984,Ricardo Noir,Huracan,31,ar,6.29,176,AM(L),74
3208,255159,Lucio Compagnucci,Huracan,22,ar,6.28,174,DMC,73
3209,298216,Nazareno Solís,Huracan,24,ar,6.21,170,Midfielder,63
3210,104157,Julio Angulo,Huracan,28,ec,6.03,178,AM(LR),69
3211,247429,Yeimar Gómez Andrade,Union,26,co,7.25,187,D(C),92
3212,303649,Franco Soldano,Union,23,ar,7.2,176,FW,69
3213,14425,Jonathan Bottinelli,Union,33,ar,7.17,180,D(C),77
3214,303645,Nelson Acevedo,Union,30,ar,7.09,171,DMC,75
3215,303639,Bruno Pittón,Union,25,ar,7.03,174,"D(L),M(L)",70
3216,134609,Leonardo Sánchez,Union,31,ar,7.01,189,D(C),89
3217,282242,Mauro Pittón,Union,23,ar,6.94,174,"DMC,M(R)",71
3218,303650,Lucas Gamba,Union,31,ar,6.9,165,"AM(R),FW",65
3219,125637,Luciano Balbi,Union,29,ar,6.9,173,D(L),70
3220,101924,Diego Zabala,Union,26,uy,6.84,171,AM(CR),64
3221,141087,Franco Fragapane,Union,25,ar,6.84,169,AM(LR),66
3222,137820,Claudio Aquino,Union,26,ar,6.82,173,AM(C),78
3223,299581,Brian Blasi,Union,22,ar,6.72,180,D(R),75
3224,110922,Damián Martínez,Union,28,ar,6.68,180,D(R),76
3225,125232,Emanuel Brítez,Union,26,ar,6.67,180,D(R),78
3226,303648,Matías Castro,Union,30,uy,6.59,183,GK,80
3227,125271,Nereo Fernández,Union,39,ar,6.58,195,GK,85
3228,346720,Mariano Gómez,Union,19,,6.55,0,Defender,0
3229,281372,Julián Vitale,Union,22,ar,6.28,182,Midfielder,76
3230,312653,Santiago Lebus,Union,21,ar,6.26,180,Midfielder,73
3231,133449,Manuel de Iriondo,Union,25,ar,6.25,179,M(C),75
3232,344809,Matías Gallegos,Union,21,,6.25,0,Midfielder,0
3233,328465,Walter Bracamonte,Union,20,ar,6.23,175,Forward,70
3234,129130,Rodrigo Gómez,Union,25,ar,6.23,168,Midfielder,65
3235,121687,Guillermo Méndez,Union,23,uy,6.05,180,Midfielder,72
3236,28663,José Ariel Núñez,Union,29,py,5.99,172,Forward,74
3237,299580,Nicolás Andereggen,Union,18,ar,5.95,175,Forward,71
3238,298600,Lucas Algozino,Union,22,ar,5.94,172,M(R),69
3239,128566,Germán Conti,Colon,24,ar,7.44,192,D(C),78
3240,126257,Emanuel Olivera,Colon,28,ar,7.29,177,D(C),71
3241,125861,Guillermo Ortíz,Colon,25,ar,7.27,183,D(C),76
3242,303643,Javier Correa,Colon,25,ar,7.24,184,FW,86
3243,125662,Lucas Ceballos,Colon,31,ar,7.12,166,D(LR),65
3244,317783,Gonzalo Escobar,Colon,21,ar,7.12,171,D(L),70
3245,16938,Matías Fritzler,Colon,31,ar,7.1,179,M(C),73
3246,125452,Alan Ruíz,Colon,24,ar,7.08,183,"AM(CR),FW",74
3247,86230,Gustavo Toledo,Colon,28,ar,7.01,171,D(R),72
3248,333279,Cristian Guanca,Colon,25,ar,6.88,177,AM(CR),78
3249,53773,Alexander Domínguez,Colon,31,ec,6.87,193,GK,80
3250,15517,Pablo Ledesma,Colon,34,ar,6.86,175,M(C),74
3251,236281,Cristian Bernardi,Colon,28,ar,6.83,179,AM(CR),72
3252,121467,Clemente Rodríguez,Colon,36,ar,6.75,167,D(LR),65
3253,125643,Adrián Bastía,Colon,39,ar,6.69,178,DMC,78
3254,31161,Marcelo Estigarribia,Colon,30,py,6.65,181,"D(L),M(CLR)",76
3255,125526,Diego Vera,Colon,33,uy,6.6,181,FW,74
3256,344656,Tomás Chancalay,Colon,19,ar,6.57,179,"AM(L),FW",74
3257,261401,Jonathan Galván,Colon,26,ar,6.53,179,D(C),74
3258,66659,Facundo Silva,Colon,27,ar,6.45,171,AM(CL),70
3259,11135,Mariano González,Colon,37,ar,6.36,175,M(CL),80
3260,132270,Diego Morales,Colon,31,ar,6.35,172,"AM(C),FW",62
3261,316650,Nicolás Leguizamón,Colon,23,ar,6.31,180,FW,75
3262,345609,Leonardo Heredia,Colon,22,,6.28,185,Midfielder,79
3263,316838,Tomás Sandoval,Colon,19,ar,6.26,185,Forward,71
3264,344657,Braian Galván,Colon,17,,6.06,166,Midfielder,64
3265,312686,Kevin Mac Allister,Argentinos Juniors,20,ar,7.45,175,D(L),72
3266,135413,Gonzalo Piovi,Argentinos Juniors,23,ar,7.44,180,D(CL),72
3267,345322,Nicolás González,Argentinos Juniors,20,ar,7.03,180,"AM(L),FW",67
3268,125415,Sebastián Martínez,Argentinos Juniors,35,uy,7.03,186,D(C),82
3269,125259,Fausto Montero,Argentinos Juniors,29,ar,7.02,167,DMC,72
3270,261421,Braian Romero,Argentinos Juniors,27,ar,7.02,175,"AM(LR),FW",70
3271,271572,Joaquín Laso,Argentinos Juniors,28,ar,6.98,185,D(CR),79
3272,303912,Gastón Bojanich,Argentinos Juniors,33,ar,6.94,191,D(C),85
3273,20055,Lucas Barrios,Argentinos Juniors,33,py,6.92,187,FW,83
3274,142254,Leonardo Pisculichi,Argentinos Juniors,34,ar,6.86,178,AM(C),73
3275,303141,Damián Batallini,Argentinos Juniors,22,ar,6.86,175,AM(LR),77
3276,90083,Javier Cabrera,Argentinos Juniors,26,uy,6.84,168,AM(R),62
3277,345318,Jonathan Sandoval,Argentinos Juniors,30,uy,6.82,179,D(R),76
3278,345319,Alexis Mac Allister,Argentinos Juniors,19,ar,6.81,174,AM(C),72
3279,125804,Miguel Torrén,Argentinos Juniors,29,ar,6.75,176,D(C),71
3280,345321,Juan Saiz,Argentinos Juniors,26,co,6.74,185,D(C),79
3281,315153,Lucas Chaves,Argentinos Juniors,22,ar,6.72,179,GK,72
3282,236392,Guillermo Benítez,Argentinos Juniors,24,ar,6.71,171,D(L),68
3283,299435,Leonel Mosevich,Argentinos Juniors,21,ar,6.68,187,Defender,81
3284,317782,Francis Mac Allister,Argentinos Juniors,22,ar,6.57,176,DMC,72
3285,345320,Gastón Machín,Argentinos Juniors,35,ar,6.54,182,DMC,68
3286,302997,Iván Colman,Argentinos Juniors,23,ar,6.41,173,Midfielder,65
3287,302998,Facundo Barboza,Argentinos Juniors,21,ar,6.29,171,Midfielder,72
3288,91280,Mauro Quiroga,Argentinos Juniors,28,ar,6.28,190,Forward,81
3289,303406,Sebastián Riquelme,Argentinos Juniors,21,ar,6.26,168,Midfielder,71
3290,318472,Beto da Silva,Argentinos Juniors,21,pe,6.11,184,Forward,69
3291,351544,Gastón Verón,Argentinos Juniors,17,ar,6.07,184,Forward,82
3292,349177,Esteban Rueda,Argentinos Juniors,22,ar,6.06,173,Forward,72
3293,345317,Maximiliano Cavallotti,Argentinos Juniors,33,ar,6.03,187,Goalkeeper,84
3294,245642,Federico Anselmo,Argentinos Juniors,24,ar,5.99,186,FW,82
3295,127001,Cristian Lema,Belgrano,28,ar,7.74,190,D(C),82
3296,303883,Marcelo Benítez,Belgrano,27,ar,7.3,178,"D(L),DMC",74
3297,125364,Federico Lértora,Belgrano,28,ar,7.16,176,DMC,73
3298,337468,Tomás Guidara,Belgrano,22,,7.01,173,D(R),68
3299,23160,Matías Suárez,Belgrano,30,ar,6.92,183,"AM(CL),FW",75
3300,126248,Erik Godoy,Belgrano,24,ar,6.91,185,D(C),79
3301,323663,Cristian Romero,Belgrano,20,ar,6.88,185,D(C),79
3302,80097,Sebastián Luna,Belgrano,30,ar,6.86,178,D(LR),73
3303,125247,Jorge Ortíz,Belgrano,34,ar,6.85,180,DMC,70
3304,137108,Jonás Aguirre,Belgrano,26,ar,6.77,176,M(L),67
3305,345656,Leonardo Sequeira,Belgrano,23,ar,6.75,0,AM(R),0
3306,202211,Mauro Guevgeozián,Belgrano,32,am,6.65,182,FW,79
3307,136915,Lucas Acosta,Belgrano,23,ar,6.63,187,GK,82
3308,344553,Santiago Martínez,Belgrano,26,uy,6.58,170,DMC,68
3309,326591,Juan Brunetta,Belgrano,21,ar,6.53,175,AM(CL),68
3310,303793,Joel Amoroso,Belgrano,30,ar,6.45,185,"AM(LR),FW",70
3311,344554,Epifanio García,Belgrano,26,py,6.45,178,FW,76
3312,125597,Maximiliano Lugo,Belgrano,28,ar,6.43,179,AM(CLR),69
3313,132988,Jonathan Ramis,Belgrano,28,uy,6.42,178,AM(L),72
3314,125809,Tobías Figueroa,Belgrano,26,ar,6.39,191,FW,91
3315,344555,Fabricio Brener,Belgrano,20,,6.37,170,Forward,69
3316,125563,Juan Quiroga,Belgrano,36,ar,6.33,179,D(L),75
3317,231159,Mariano Barbieri,Belgrano,27,ar,6.2,163,"AM(LR),FW",64
3318,98953,Hansell Riojas,Belgrano,26,pe,6.1,183,Defender,73
3319,332176,Tomás Attis,Belgrano,18,ar,6.07,179,Forward,74
3320,304048,Neri Bandiera,Belgrano,29,ar,5.94,172,"AM(R),FW",65
3321,14524,Mauro Zárate,Velez Sarsfield,31,ar,7.64,176,"M(CL),FW",76
3322,338832,Mauricio Toni,Velez Sarsfield,20,ar,7.5,185,Defender,77
3323,280691,Matías Vargas,Velez Sarsfield,21,ar,7.37,168,AM(CL),66
3324,126255,Lautaro Gianetti,Velez Sarsfield,24,ar,7.31,184,D(C),79
3325,323511,Lucas Robertone,Velez Sarsfield,21,ar,7.19,175,AM(C),70
3326,328517,Santiago Cáseres,Velez Sarsfield,21,ar,7.14,177,DMC,77
3327,271572,Joaquín Laso,Velez Sarsfield,28,ar,6.92,185,D(CR),79
3328,125287,Fabián Cubero,Velez Sarsfield,39,ar,6.91,72,D(CR),78
3329,334653,Nicolás Domínguez,Velez Sarsfield,20,ar,6.88,179,DMC,73
3330,349263,Francisco Ortega,Velez Sarsfield,19,ar,6.86,177,D(L),75
3331,318468,Luis Abram,Velez Sarsfield,22,pe,6.82,181,D(C),76
3332,303779,Maximiliano Romero,Velez Sarsfield,19,ar,6.8,179,FW,72
3333,126256,Alan Aguerre,Velez Sarsfield,27,ar,6.76,181,GK,80
3334,348742,Hernán De La Fuente,Velez Sarsfield,21,ar,6.75,178,D(R),70
3335,147839,Fausto Grillo,Velez Sarsfield,25,ar,6.72,180,D(CL),74
3336,303882,Agustín Bouzat,Velez Sarsfield,24,ar,6.71,180,"AM(LR),FW",75
3337,303782,Emiliano Amor,Velez Sarsfield,23,ar,6.67,183,D(C),80
3338,18550,Gonzalo Bergessio,Velez Sarsfield,33,ar,6.65,178,FW,76
3339,303777,Braian Cufré,Velez Sarsfield,21,ar,6.62,179,"D(L),DMC",82
3340,125394,Rodrigo Salinas,Velez Sarsfield,32,ar,6.61,190,FW,81
3341,125686,Leandro Desábato,Velez Sarsfield,28,ar,6.53,176,DMC,75
3342,69396,Marco Torsiglieri,Velez Sarsfield,30,ar,6.52,190,D(C),77
3343,134678,Jesús Méndez,Velez Sarsfield,33,ar,6.5,180,DMC,76
3344,125661,Gastón Díaz,Velez Sarsfield,30,ar,6.49,175,"D(R),M(R)",75
3345,351779,Guido Mainero,Velez Sarsfield,23,ar,6.44,175,Midfielder,70
3346,125581,César Rigamonti,Velez Sarsfield,31,ar,6.39,187,GK,87
3347,303776,Fabricio Alvarenga,Velez Sarsfield,22,ar,6.36,175,AM(R),66
3348,139736,Matías Pérez Acuña,Velez Sarsfield,24,ar,6.35,176,"D(R),M(R)",72
3349,130864,Federico Andrada,Velez Sarsfield,24,ar,6.35,181,"AM(R),FW",68
3350,127621,Eric Jerez,Velez Sarsfield,23,ar,6.33,174,Defender,73
3351,303780,Nicolás Delgadillo,Velez Sarsfield,20,ar,6.25,177,AM(L),70
3352,336041,Gianluca Mancuso,Velez Sarsfield,20,ar,6.19,179,Midfielder,74
3353,347689,Luis Amarilla,Velez Sarsfield,22,py,6.14,182,Forward,73
3354,36547,Jonathan Cristaldo,Velez Sarsfield,29,ar,6.11,178,"AM(C),FW",71
3355,125687,Ramiro Cáseres,Velez Sarsfield,24,ar,6.1,188,Forward,72
3356,139737,Jorge Correa,Velez Sarsfield,25,ar,6.1,170,AM(CR),70
3357,315392,Nicolás Tripicchio,Velez Sarsfield,22,ar,6.05,175,D(R),65
3358,356129,Gonzalo Rodríguez,Velez Sarsfield,20,ar,6.04,174,Midfielder,67
3359,349532,Nazareno Bazán,Velez Sarsfield,19,ar,6.04,184,Forward,74
3360,351513,Cristian Núñez,Velez Sarsfield,20,,5.97,166,Midfielder,69
3361,348743,Emiliano Bogado,Velez Sarsfield,20,ar,5.94,178,Midfielder,69
3362,332185,Arián Pucheta,San Martin San Juan,23,ar,7.15,180,D(C),84
3363,303720,Matías Escudero,San Martin San Juan,29,ar,7.1,185,D(C),79
3364,335380,Claudio Spinelli,San Martin San Juan,21,ar,7.06,0,FW,0
3365,271562,Leandro Vega,San Martin San Juan,22,ar,7.03,180,D(C),75
3366,351782,Francisco Álvarez,San Martin San Juan,18,ar,6.9,180,Defender,0
3367,303640,Gabriel Carabajal,San Martin San Juan,26,ar,6.86,178,AM(LR),75
3368,327948,Facundo Barceló,San Martin San Juan,25,uy,6.84,174,FW,68
3369,125424,Luis Ardente,San Martin San Juan,36,ar,6.82,189,GK,81
3370,83437,Maximiliano Rodríguez,San Martin San Juan,27,uy,6.76,180,AM(C),69
3371,303719,Mauricio Casierra,San Martin San Juan,32,co,6.76,172,D(L),67
3372,235852,Damián Schmidt,San Martin San Juan,25,ar,6.73,183,D(C),82
3373,125443,Gonzalo Prósperi,San Martin San Juan,33,,6.69,179,D(R),78
3374,42428,Álvaro Fernández,San Martin San Juan,32,uy,6.65,186,M(CLR),73
3375,125332,Marcos Gelabert,San Martin San Juan,36,ar,6.63,176,DMC,72
3376,344693,Claudio Mosca,San Martin San Juan,27,ar,6.62,180,AM(CL),76
3377,143173,Gustavo Villarruel,San Martin San Juan,25,ar,6.57,170,AM(R),62
3378,349266,Jonathan Goitia,San Martin San Juan,23,ar,6.56,0,Defender,0
3379,316881,Luis Olivera,San Martin San Juan,19,ar,6.55,166,D(L),58
3380,127762,Nicolás Maná,San Martin San Juan,24,ar,6.49,178,AM(LR),72
3381,146037,Emiliano Agüero,San Martin San Juan,23,ar,6.48,175,DMC,75
3382,125258,Pablo Magnin,San Martin San Juan,28,ar,6.47,177,Forward,71
3383,35581,Pablo Aguilar,San Martin San Juan,33,ar,6.41,166,D(R),65
3384,126192,Carlos Luque,San Martin San Juan,25,ar,6.4,176,AM(L),69
3385,125522,Matías Fissore,San Martin San Juan,27,ar,6.35,165,DMC,63
3386,127717,Nicolás Pelaitay,San Martin San Juan,25,ar,6.3,168,M(C),74
3387,346841,Nicolás Messiniti,San Martin San Juan,22,ar,6.11,184,Forward,80
3388,357355,Gabriel Lepe,San Martin San Juan,22,,6.07,0,Midfielder,0
3389,355635,Cristian Parano,San Martin San Juan,18,,6.04,0,Midfielder,0
3390,317817,Félix Banega,San Martin San Juan,21,ar,6.0,170,Midfielder,62
3391,323680,Renzo Vera,Patronato de Parana,35,,7.19,182,D(C),75
3392,42594,Sebastián Ribas,Patronato de Parana,30,uy,7.1,189,FW,86
3393,303692,Sebastián Bértoli,Patronato de Parana,40,ar,7.04,185,GK,81
3394,41594,Martín Rivero,Patronato de Parana,28,ar,6.96,176,M(C),73
3395,125645,Bruno Urribarri,Patronato de Parana,31,ar,6.91,168,D(L),65
3396,127143,Gastón Gil Romero,Patronato de Parana,25,ar,6.88,177,DMC,79
3397,303002,Lucas Márquez,Patronato de Parana,29,ar,6.84,177,D(L),73
3398,303694,Wálter Andrade,Patronato de Parana,33,ar,6.83,184,D(C),86
3399,303696,Damián Lemos,Patronato de Parana,29,ar,6.81,178,DMC,65
3400,244496,Luca Sosa,Patronato de Parana,24,ar,6.79,175,D(CL),71
3401,262373,Agustín Sandoná,Patronato de Parana,25,ar,6.76,184,D(CR),78
3402,344694,Rodrigo Arciero,Patronato de Parana,25,ar,6.73,179,D(R),77
3403,303695,Matías Garrido,Patronato de Parana,32,ar,6.73,170,M(CL),67
3404,303781,Blas Cáceres,Patronato de Parana,29,py,6.71,177,M(CL),79
3405,141288,Adrián Balboa,Patronato de Parana,24,uy,6.61,185,FW,81
3406,303693,Lautaro Geminiani,Patronato de Parana,27,ar,6.6,178,D(R),74
3407,71438,Matías Quiroga,Patronato de Parana,32,ar,6.59,195,FW,83
3408,352939,Agustín Guiffrey,Patronato de Parana,20,ar,6.59,176,Midfielder,69
3409,303704,Marcelo Guzmán,Patronato de Parana,33,ar,6.49,176,M(CR),70
3410,261729,Gonzalo Di Renzo,Patronato de Parana,22,ar,6.39,187,AM(LR),79
3411,303897,Julián Marchioni,Patronato de Parana,25,ar,6.38,181,DMC,78
3412,36945,Mauricio Carrasco,Patronato de Parana,30,ar,6.38,173,AM(L),71
3413,313036,Rodrigo Migone,Patronato de Parana,22,ar,6.37,173,Forward,70
3414,304002,Federico Costa,Patronato de Parana,29,ar,6.35,188,Goalkeeper,89
3415,303698,Lautaro Comas,Patronato de Parana,23,ar,6.29,172,AM(R),66
3416,87836,Alberto Contrera,Patronato de Parana,26,py,6.28,185,Midfielder,70
3417,315276,Sergio Peralta,Patronato de Parana,29,ar,6.28,175,M(R),75
3418,125333,Maximiliano Núñez,Patronato de Parana,31,ar,6.19,170,Midfielder,66
3419,346336,Darwin González,Patronato de Parana,24,ve,6.11,178,Midfielder,68
3420,355162,Juan Franzoni,Patronato de Parana,18,,5.9,0,Forward,0
3421,338708,Nicolás Ortíz,Gimnasia LP,23,ar,8.06,188,Defender,83
3422,351567,Matías Melluso,Gimnasia LP,20,,7.43,0,Defender,0
3423,125236,Brahian Alemán,Gimnasia LP,28,uy,7.41,176,"AM(CL),FW",79
3424,344639,Omar Alderete,Gimnasia LP,21,py,7.13,190,D(C),92
3425,68939,Fabián Rinaudo,Gimnasia LP,31,ar,6.99,176,"D(C),DMC",70
3426,121475,Nicolás Colazo,Gimnasia LP,28,ar,6.83,178,M(CL),71
3427,71861,Nicolás Mazzola,Gimnasia LP,28,ar,6.81,188,FW,82
3428,131888,Lorenzo Faravelli,Gimnasia LP,25,ar,6.8,172,M(C),75
3429,281371,Manuel Guanini,Gimnasia LP,22,ar,6.79,191,D(C),86
3430,133829,Facundo Oreja,Gimnasia LP,36,ar,6.78,169,D(CLR),70
3431,14933,Lucas Licht,Gimnasia LP,37,ar,6.69,174,"D(L),DMC,M(L)",72
3432,355334,Matías Gómez,Gimnasia LP,19,ar,6.68,0,Forward,0
3433,315445,Leandro Contín,Gimnasia LP,22,ar,6.67,183,FW,78
3434,303788,Ezequiel Bonifacio,Gimnasia LP,24,ar,6.65,169,"D(R),M(R)",69
3435,345398,Nicolás Dibble,Gimnasia LP,24,uy,6.64,176,AM(R),62
3436,299574,Alexis Martín Arias,Gimnasia LP,26,ar,6.5,185,GK,80
3437,125348,Maximiliano Coronel,Gimnasia LP,29,ar,6.45,180,D(C),80
3438,133834,Facundo Pereyra,Gimnasia LP,30,ar,6.37,178,"AM(CR),FW",70
3439,303787,Yair Bonnin,Gimnasia LP,27,ar,6.34,187,Goalkeeper,83
3440,133859,Franco Niell,Gimnasia LP,35,ar,6.33,163,FW,65
3441,303789,Matías Noble,Gimnasia LP,21,ar,6.28,175,AM(L),72
3442,344640,Agustín Bolivar,Gimnasia LP,22,ar,6.24,173,DMC,73
3443,323583,Nicolás Ibáñez,Gimnasia LP,23,ar,6.22,179,"AM(R),FW",68
3444,352937,Lautaro Chávez,Gimnasia LP,17,,6.21,0,Midfielder,0
3445,304001,Eric Ramírez,Gimnasia LP,21,ar,6.16,170,FW,64
3446,356738,Patricio Monti,Gimnasia LP,20,ar,6.12,0,Midfielder,0
3447,303784,Luciano Perdomo,Gimnasia LP,21,ar,6.1,174,DMC,70
3448,243538,Jerónimo Barrales,Gimnasia LP,31,ar,6.03,186,FW,84
3449,132270,Diego Morales,Tigre,31,ar,7.5,172,"AM(C),FW",62
3450,41592,Ignacio Canuto,Tigre,32,ar,7.36,181,D(C),76
3451,125639,Maximiliano Caire,Tigre,30,ar,7.22,178,"D(LR),M(R)",73
3452,125345,Matías Pérez García,Tigre,33,ar,7.15,166,AM(CLR),66
3453,125644,Sebastián Prediger,Tigre,31,ar,7.04,184,DMC,76
