,aerials_won,age,assists,avg_rating,bad_controls,blocks,clearances,country,crosses,dispossessed,dribbled_past,dribbles,first_eleven,fouled,fouls,goals,height_cm,interceptions,key_passes,long_balls,man_of_the_match,minutes_played,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,player_name,position,red_cards,shots,substituted_on,tackles,team,through_balls,weight_kg,yellow_cards
5123,1.7,29,0,6.4,2.2,0.0,0.9,ru,0.1,2.0,0.2,0.4,7,1.0,1.5,1,196,0.1,0.7,0.1,0,791,0.3,0.0,0,65.1,17.0,23246,Artem Dzyuba,FW,0,1.3,8,0.1,Zenit St. Petersburg,0.0,91,1
5124,0.0,23,0,6.39,0.0,0.0,1.5,ru,0.5,0.5,0.0,0.0,0,0.5,1.0,0,174,0.0,1.0,0.0,0,44,0.0,0.0,0,87.5,4.0,143510,Elmir Nabiullin,"D(L),M(L)",0,0.0,2,0.5,Zenit St. Petersburg,0.0,70,0
5125,0.4,27,2,6.33,1.3,0.0,0.1,ru,0.2,1.0,0.2,0.5,10,0.7,0.3,1,183,0.3,0.6,0.3,0,810,0.2,0.0,0,74.2,10.4,82406,Dmitriy Poloz,"AM(CLR),FW",0,0.8,9,0.1,Zenit St. Petersburg,0.1,73,1
5126,0.0,19,0,6.27,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,1,0.0,0.0,0,186,0.0,0.0,1.5,0,63,0.0,0.0,0,89.3,14.0,344712,Kirill Kaplenko,Midfielder,0,0.5,1,1.0,Zenit St. Petersburg,0.0,77,0
5127,0.0,18,0,6.21,0.0,0.0,0.5,ru,0.0,0.3,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0,29,0.0,0.0,0,77.8,2.3,354203,Ilya Skrobotov,Defender,0,0.3,3,0.3,Zenit St. Petersburg,0.0,0,0
5128,0.0,18,0,6.2,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0,184,1.0,0.0,0.0,0,9,0.0,0.0,0,0.0,0.0,355135,Nikita Kakkoev,Defender,0,0.0,1,0.0,Zenit St. Petersburg,0.0,71,0
5129,1.0,20,0,6.1,0.0,0.0,1.0,ru,0.0,1.0,0.0,0.0,0,0.0,0.0,0,173,0.0,0.0,0.0,0,21,0.0,0.0,0,75.0,4.0,353970,Dmitrii Pletnev,Midfielder,0,1.0,1,1.0,Zenit St. Petersburg,0.0,67,0
5130,0.0,24,0,6.0,0.0,0.0,0.0,br,0.0,0.0,0.0,0.0,0,0.0,0.0,0,188,0.0,0.0,0.0,0,1,0.0,0.0,0,100.0,3.0,101958,Hernani,M(C),0,0.0,1,0.0,Zenit St. Petersburg,0.0,77,0
5131,0.0,23,0,5.99,0.5,0.0,0.0,ru,0.0,0.0,0.5,0.0,0,0.5,0.5,0,178,0.0,0.0,0.0,0,42,0.0,0.0,0,71.4,3.5,115141,Andrei Panyukov,Forward,0,0.0,2,0.5,Zenit St. Petersburg,0.0,74,0
5132,2.7,27,4,7.01,2.2,0.2,1.4,ng,0.5,2.0,0.3,1.4,24,2.0,2.5,7,173,0.6,1.0,1.0,4,2190,0.5,0.0,0,69.0,28.5,69490,Sly,"AM(CL),FW",0,2.0,2,0.7,FC Ufa,0.0,73,6
5133,1.8,27,5,6.97,1.0,0.3,1.6,hr,0.1,0.9,0.8,0.1,28,0.6,1.3,5,194,1.9,0.7,2.7,2,2454,0.2,0.1,0,74.7,45.8,20729,Ivan Paurevic,"D(C),DMC",0,1.3,0,1.7,FC Ufa,0.0,86,3
5134,0.3,31,0,6.97,0.0,0.0,1.2,ru,0.0,0.0,0.1,0.0,30,0.1,0.1,0,197,0.0,0.0,7.3,3,2700,0.0,0.0,0,44.9,30.7,56279,Aleksandr Belenov,GK,0,0.0,0,0.0,FC Ufa,0.0,91,3
5135,1.2,22,0,6.95,0.2,0.3,5.1,ro,0.0,0.6,0.5,0.7,10,0.6,1.2,0,190,2.6,0.0,4.5,0,900,0.0,0.4,1,79.4,37.9,244634,Ionut Nedelcearu,D(C),0,0.2,0,1.0,FC Ufa,0.0,79,2
5136,1.2,32,4,6.85,1.1,0.2,2.4,si,0.6,0.7,0.3,0.7,26,0.5,1.5,2,176,1.4,0.5,2.5,0,2294,0.1,0.2,0,72.8,39.7,22056,Bojan Jokic,"D(L),M(L)",0,0.2,0,1.3,FC Ufa,0.0,75,7
5137,0.6,28,5,6.81,1.7,0.1,0.9,ru,1.8,1.8,0.8,0.3,27,1.3,1.0,3,171,0.9,1.7,2.2,2,2404,0.1,0.1,0,67.5,27.0,271111,Dmitriy Stotskiy,"D(LR),M(CLR)",0,1.0,1,1.4,FC Ufa,0.0,63,4
5138,0.9,27,0,6.78,1.1,0.2,0.3,cz,0.6,0.8,0.7,0.7,9,1.9,0.8,3,179,0.5,1.2,1.6,1,728,0.1,0.0,0,76.1,32.0,136006,Ondrej Vanek,DMC,0,1.0,2,0.7,FC Ufa,0.0,72,1
5139,0.7,26,0,6.77,0.2,0.8,4.2,ru,0.1,0.1,0.2,0.0,16,0.7,0.5,1,187,2.0,0.1,2.3,0,1422,0.1,0.3,0,78.6,32.2,129274,Alexey Nikitin,D(CR),0,0.3,2,1.3,FC Ufa,0.0,87,2
5140,1.4,32,0,6.73,0.7,0.1,1.4,ch,0.0,0.2,0.6,0.1,15,0.7,1.6,0,186,1.6,0.6,3.1,2,1365,0.1,0.1,0,71.1,40.6,296528,Veroljub Salatic,DMC,0,0.7,3,2.1,FC Ufa,0.1,85,4
5141,1.6,22,0,6.73,0.5,0.8,3.8,ge,0.0,0.4,0.5,0.4,18,0.5,0.7,0,187,1.9,0.1,4.5,1,1620,0.0,0.3,1,85.6,40.9,334530,Jimmy Tabidze,D(C),0,0.3,2,2.0,FC Ufa,0.0,77,1
5142,1.0,32,0,6.72,0.5,0.3,1.4,ru,0.7,1.4,0.7,0.3,8,0.4,1.2,0,174,1.1,0.3,1.4,0,709,0.0,0.0,0,68.1,23.8,72440,Aleksandr Sukhov,"D(LR),M(R)",0,0.4,2,2.3,FC Ufa,0.1,71,0
5143,0.4,24,5,6.68,1.1,0.3,2.1,ru,0.6,0.6,0.2,0.5,26,1.8,1.1,2,178,0.9,0.4,2.4,1,2343,0.1,0.1,0,76.5,29.6,244050,Dmitry Zhivoglyadov,"D(CR),M(R)",0,0.4,2,1.5,FC Ufa,0.0,65,7
5144,1.2,34,0,6.67,0.4,0.3,3.6,ru,0.0,0.1,0.3,0.1,23,0.8,0.6,1,185,1.2,0.0,2.5,0,2105,0.0,0.3,0,80.8,34.1,58544,Pavel Alikin,D(C),0,0.2,5,1.4,FC Ufa,0.0,79,3
5145,0.4,33,0,6.63,0.3,0.6,2.8,ru,0.1,0.1,0.4,0.2,14,0.5,1.4,0,185,1.4,0.2,1.9,0,1061,0.0,0.1,0,75.6,27.9,27306,Denis Tumasyan,D(C),0,0.1,2,1.1,FC Ufa,0.0,80,5
5146,0.8,30,2,6.59,1.3,0.0,0.2,ru,0.2,1.2,0.4,0.5,16,1.6,0.7,5,176,0.4,0.5,0.8,1,1346,0.5,0.0,0,73.6,15.2,27800,Dmitri Sysuev,"AM(C),FW",0,0.7,10,1.0,FC Ufa,0.0,75,5
5147,0.7,24,0,6.46,0.1,0.2,1.4,md,0.0,0.4,0.5,0.0,5,1.1,1.3,0,185,1.0,0.3,1.8,0,539,0.0,0.0,0,75.8,24.8,247417,Catalin Carp,M(C),0,0.6,5,1.2,FC Ufa,0.1,77,1
5148,0.4,20,1,6.43,0.6,0.2,0.3,ru,0.4,1.3,0.6,0.3,9,0.7,0.8,2,175,0.6,0.6,0.5,0,921,0.1,0.0,0,76.0,13.6,321274,Ivan Oblyakov,AM(CL),0,1.1,11,0.6,FC Ufa,0.1,74,3
5149,0.2,25,0,6.36,0.9,0.0,0.3,ru,0.1,1.1,0.3,0.1,4,0.7,0.5,3,182,0.3,0.4,0.1,1,535,0.5,0.0,0,72.7,8.1,129944,Vyacheslav Krotov,"D(R),FW",0,0.9,11,0.3,FC Ufa,0.0,73,0
5150,0.1,30,1,6.31,0.5,0.3,0.9,ru,0.1,0.6,0.5,0.2,9,0.7,1.1,0,180,0.9,0.4,0.9,0,812,0.0,0.0,0,73.1,14.1,64851,Azamat Zaseev,DMC,0,0.3,9,0.8,FC Ufa,0.0,73,1
5151,0.5,25,0,6.19,0.5,0.0,0.5,ru,0.0,1.5,0.0,0.0,1,0.5,0.0,0,178,1.0,0.0,0.0,0,62,0.0,0.0,0,81.8,5.5,312987,Vladimir Zubarev,DMC,0,0.0,1,0.5,FC Ufa,0.0,71,0
5152,0.6,28,0,6.1,1.3,0.1,0.1,ng,0.2,1.0,0.2,0.1,11,0.4,1.9,0,178,0.2,0.3,0.2,0,905,0.8,0.1,0,72.5,10.7,243519,Kehinde Fatai,"AM(R),FW",0,0.6,6,0.4,FC Ufa,0.0,74,1
5153,0.5,24,0,6.08,1.1,0.0,0.1,ru,0.1,0.6,0.1,0.3,2,0.1,1.1,0,187,0.0,0.3,0.4,0,188,0.4,0.0,0,56.4,4.9,135168,Islamnur Abdulavov,FW,0,0.1,6,0.1,FC Ufa,0.0,83,1
5154,0.0,34,0,6.07,0.5,0.0,0.0,ru,0.5,0.5,0.0,0.0,0,0.0,0.5,0,180,0.5,0.0,0.0,0,8,0.0,0.0,0,62.5,4.0,55019,Nikolay Safronidi,D(L),0,0.0,2,0.5,FC Ufa,0.0,70,2
5155,0.3,21,0,6.01,0.3,0.3,0.7,ru,0.0,0.3,0.0,0.0,0,0.0,0.7,0,175,1.0,0.0,1.3,0,62,0.0,0.0,0,74.1,9.0,254552,Igor Bezdenezhnykh,M(C),0,0.3,3,0.3,FC Ufa,0.0,65,1
5156,0.0,18,0,5.99,0.5,0.0,0.0,,0.0,2.0,0.0,0.0,0,0.5,1.0,0,0,0.0,0.0,0.5,0,53,0.0,0.0,0,72.7,5.5,354055,Yerkebulan Seidakhmet,Forward,0,0.0,2,0.5,FC Ufa,0.0,0,1
5157,2.3,29,3,7.23,3.2,0.2,1.1,ru,0.3,2.5,0.1,1.0,10,1.7,2.8,6,196,0.2,1.9,0.6,2,900,0.9,0.0,0,63.4,29.0,23246,Artem Dzyuba,FW,0,2.4,0,0.4,Arsenal Tula,0.0,91,2
5158,0.8,29,4,7.1,1.9,0.0,0.9,ru,1.2,1.1,0.5,0.8,27,1.1,1.3,6,184,1.0,1.6,1.6,3,2332,0.2,0.0,0,77.0,29.8,81536,Sergey Tkachev,M(CLR),0,2.7,1,1.6,Arsenal Tula,0.0,79,2
5159,2.6,29,0,6.92,0.5,0.6,5.0,zm,0.0,0.1,0.4,0.2,28,1.0,1.0,2,189,1.8,0.1,4.1,1,2414,0.1,0.7,0,78.1,38.9,141592,Stoppila Sunzu,D(C),0,0.3,0,1.6,Arsenal Tula,0.0,80,5
5160,1.7,26,0,6.9,0.4,0.7,6.4,ru,0.0,0.2,0.3,0.1,27,0.4,1.0,1,188,2.1,0.0,4.4,1,2430,0.0,0.8,0,84.3,42.0,76796,Maksim Belyaev,D(C),0,0.3,0,1.3,Arsenal Tula,0.0,77,5
5161,1.0,25,3,6.9,0.8,0.3,2.2,es,1.0,1.1,0.5,1.1,20,1.1,1.3,0,178,2.5,0.7,2.3,1,1804,0.0,0.3,0,70.5,39.8,62769,Víctor Álvarez,"D(L),M(L)",0,0.2,1,1.5,Arsenal Tula,0.0,71,3
5162,1.0,22,0,6.86,1.0,0.0,1.0,ci,1.0,0.0,0.0,0.0,1,0.0,3.0,0,181,2.0,1.0,1.0,0,47,0.0,0.0,0,82.1,28.0,323211,Habib Maïga,DMC,0,0.0,0,2.0,Arsenal Tula,0.0,78,0
5163,0.2,26,0,6.84,0.0,0.0,0.7,ru,0.0,0.0,0.0,0.0,9,0.2,0.0,0,190,0.1,0.0,8.4,0,810,0.0,0.0,0,54.4,22.7,321282,Mihail Levashov,GK,0,0.0,0,0.1,Arsenal Tula,0.0,85,0
5164,1.3,31,6,6.8,0.9,0.1,2.3,ru,1.3,1.0,0.2,0.1,24,1.5,1.0,0,181,1.0,1.4,1.3,2,2086,0.1,0.3,0,74.0,36.8,25456,Kirill Kombarov,"D(R),M(R)",0,0.8,0,1.4,Arsenal Tula,0.0,72,3
5165,1.2,26,1,6.76,1.3,0.3,1.0,rs,0.0,0.8,0.2,0.5,25,1.0,1.4,3,178,1.0,1.0,4.0,1,2200,0.0,0.0,0,81.6,40.8,115693,Goran Causic,M(C),0,1.4,1,1.1,Arsenal Tula,0.0,67,5
5166,1.3,29,0,6.74,0.5,0.0,0.9,ru,0.2,0.8,0.4,0.1,11,0.6,1.5,3,186,1.5,0.6,2.3,1,930,0.1,0.0,0,81.1,29.9,69856,Kantemir Berkhamov,DMC,0,0.9,6,1.9,Arsenal Tula,0.1,71,3
5167,0.8,33,0,6.74,0.4,0.2,1.6,ro,0.3,0.3,0.6,0.2,18,0.5,1.7,0,177,1.6,0.7,7.2,1,1676,0.0,0.2,0,85.0,52.5,72864,Alexandru Bourceanu,DMC,0,0.2,2,1.9,Arsenal Tula,0.0,75,1
5168,1.0,25,2,6.71,1.8,0.0,0.3,zm,0.3,1.8,0.3,0.9,17,1.2,0.6,2,180,0.6,1.7,0.8,0,1446,0.4,0.0,0,78.2,24.5,110130,Evans Kangwa,AM(LR),0,2.2,1,0.8,Arsenal Tula,0.0,71,2
5169,0.8,29,2,6.69,1.4,0.1,1.0,ru,0.8,1.6,0.7,0.5,20,0.6,1.5,3,171,1.1,0.9,1.9,1,1816,0.0,0.0,0,78.9,32.0,70531,Igor Gorbatenko,M(C),1,1.1,4,1.4,Arsenal Tula,0.0,65,4
5170,1.0,29,2,6.56,0.8,0.0,1.2,bg,0.6,0.7,0.9,0.2,14,0.5,0.9,0,179,1.6,0.8,2.9,0,1309,0.1,0.2,0,79.6,31.5,80384,Mihail Aleksandrov,"D(L),M(LR)",0,0.5,5,1.2,Arsenal Tula,0.1,72,5
5171,0.3,24,0,6.52,2.0,0.1,0.6,me,0.0,1.3,0.1,0.1,18,0.9,1.5,7,185,0.2,0.9,0.3,1,1634,0.5,0.0,0,71.6,14.9,115514,Luka Djordjevic,FW,0,2.3,4,0.4,Arsenal Tula,0.0,74,2
5172,0.9,28,1,6.5,0.5,0.1,1.6,ge,0.2,0.4,0.2,0.5,8,0.9,1.1,0,190,0.9,0.2,2.8,0,679,0.0,0.1,0,74.3,28.3,43474,Gia Grigalava,D(CL),0,0.4,3,0.7,Arsenal Tula,0.0,89,5
5173,0.3,31,2,6.45,0.6,0.1,1.2,ru,0.2,0.6,0.4,0.2,7,1.1,1.1,0,177,0.6,0.4,0.9,0,838,0.1,0.1,0,69.2,20.4,32995,Anri Khagush,D(R),0,1.0,10,1.8,Arsenal Tula,0.0,74,4
5174,0.4,31,0,6.36,1.2,0.1,0.7,ru,0.0,1.1,0.1,0.2,7,1.2,1.2,1,183,0.2,0.6,0.9,0,596,0.1,0.0,0,76.8,19.8,30759,Ilya Maksimov,"M(C),FW",0,1.0,3,1.2,Arsenal Tula,0.1,74,1
5175,0.9,33,0,6.34,1.1,0.1,0.5,ru,0.2,1.3,0.7,0.2,12,1.7,1.7,1,180,0.7,0.8,0.9,1,1083,0.1,0.0,0,72.0,18.7,120940,Igor Shevchenko,"AM(L),FW",0,1.3,6,1.0,Arsenal Tula,0.0,70,4
5176,0.1,34,0,6.3,0.0,0.0,0.6,ru,0.0,0.0,0.1,0.0,20,0.1,0.1,0,190,0.0,0.1,8.3,0,1800,0.0,0.0,1,41.8,30.5,22403,Vladimir Gabulov,GK,0,0.0,0,0.0,Arsenal Tula,0.0,85,2
5177,0.3,29,0,6.17,0.1,0.1,1.0,ru,0.0,0.1,0.2,0.0,2,0.4,1.0,0,185,0.4,0.1,0.8,0,312,0.0,0.1,0,76.6,13.8,120905,Aleksandr Denisov,D(C),0,0.2,7,0.8,Arsenal Tula,0.0,76,1
5178,0.7,26,0,6.16,0.6,0.0,0.5,ar,0.0,0.8,0.0,0.2,2,0.5,0.7,0,194,0.1,0.2,0.1,0,238,0.2,0.0,0,72.3,4.6,133835,Federico Rasic,FW,0,0.3,16,0.4,Arsenal Tula,0.0,86,0
5179,0.8,23,0,6.07,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0,0.3,0.5,0,191,0.0,0.0,0.0,0,49,0.0,0.0,0,54.5,2.8,341478,Aslanbek Sikoev,Forward,0,1.0,4,0.0,Arsenal Tula,0.0,84,0
5180,1.0,26,0,6.01,0.0,0.0,3.5,ru,0.0,0.0,0.0,0.0,2,1.0,0.5,0,190,1.0,0.0,6.0,0,180,0.0,2.0,0,85.7,45.5,229184,Ivan Novoseltsev,D(CLR),0,0.0,0,2.5,Arsenal Tula,0.0,80,1
5181,0.0,23,0,6.0,0.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,0,0.0,1.0,0,185,0.0,0.0,0.0,0,1,0.0,0.0,0,100.0,1.0,334451,Guram Adzhoev,Forward,0,0.0,1,0.0,Arsenal Tula,0.0,77,1
5182,0.0,19,0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0,173,0.0,0.0,0.0,0,1,0.0,0.0,0,100.0,2.0,354077,Yaroslav Ivakin,Midfielder,0,0.0,1,1.0,Arsenal Tula,0.0,65,0
5183,0.0,22,0,5.3,0.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,1,0.0,0.0,0,190,0.0,0.0,4.0,0,90,0.0,0.0,0,82.4,17.0,313407,Igor Obukhov,Goalkeeper,0,0.0,0,1.0,Arsenal Tula,0.0,79,0
5184,2.0,29,2,7.23,1.6,0.3,1.0,ml,0.0,1.7,1.0,1.4,21,2.2,2.7,0,185,2.0,0.8,1.7,3,1842,0.0,0.0,0,82.2,41.1,71325,Samba Sow,M(C),0,0.6,2,3.6,Dinamo Moscow,0.1,75,9
5185,2.1,29,1,7.19,0.4,0.5,5.4,ba,0.0,0.1,0.4,0.2,26,0.6,1.0,3,194,2.8,0.3,3.1,4,2388,0.0,0.5,0,87.4,41.6,42540,Toni Sunjic,D(C),0,0.6,1,1.9,Dinamo Moscow,0.0,93,3
5186,0.3,24,6,7.11,2.6,0.1,0.4,ru,1.3,2.0,0.6,1.3,24,2.3,1.6,7,177,0.3,1.9,0.4,3,2223,0.4,0.0,0,75.9,26.6,229216,Alexander Tashaev,AM(LR),0,1.4,3,2.0,Dinamo Moscow,0.0,69,2
5187,1.2,24,0,6.97,0.9,0.2,3.2,ru,0.4,0.7,0.5,0.5,12,0.5,1.6,0,183,2.8,0.4,4.3,0,1083,0.0,0.3,0,73.6,45.5,149336,Grigory Morozov,D(CL),0,0.6,1,1.5,Dinamo Moscow,0.0,74,4
5188,1.0,26,0,6.88,0.3,0.6,3.7,se,0.0,0.0,0.5,0.1,23,0.4,0.4,0,187,2.6,0.2,5.1,0,2053,0.0,0.7,0,81.0,39.9,113079,Sebastian Holmén,D(C),0,0.3,0,1.6,Dinamo Moscow,0.0,78,2
5189,0.5,20,0,6.84,1.5,0.0,0.3,ru,0.5,0.8,0.0,1.5,2,2.0,0.5,1,186,1.5,0.8,0.5,0,217,0.0,0.0,0,78.4,12.8,300688,Anton Terekhov,Midfielder,0,1.0,2,0.5,Dinamo Moscow,0.0,77,0
5190,1.2,30,0,6.78,0.2,0.6,4.3,ru,0.0,0.1,0.3,0.1,15,1.0,0.6,1,192,1.6,0.2,3.1,1,1221,0.0,0.4,0,74.9,29.6,55773,Vladimir Rykov,D(C),0,0.5,1,1.1,Dinamo Moscow,0.0,88,6
5191,1.8,31,4,6.76,2.5,0.1,0.7,ru,0.1,2.1,0.4,0.9,18,1.1,0.8,4,186,0.3,0.7,0.3,1,1492,0.5,0.0,0,73.1,16.5,131000,Evgeni Lutsenko,FW,0,1.7,4,0.5,Dinamo Moscow,0.0,73,1
5192,1.2,31,0,6.75,0.9,0.1,2.6,ru,0.4,0.4,0.3,0.4,24,0.6,0.8,1,186,1.6,0.4,1.7,0,2189,0.0,0.3,0,76.2,32.4,40874,Aleksei Kozlov,D(R),0,0.4,1,1.8,Dinamo Moscow,0.0,78,2
5193,1.3,28,0,6.74,0.7,0.0,1.0,,0.0,0.4,0.9,0.7,6,0.9,2.1,0,188,1.9,0.6,3.7,0,540,0.0,0.0,0,83.9,40.0,296581,Tetteh,DMC,0,0.1,1,1.6,Dinamo Moscow,0.0,76,0
5194,0.3,31,0,6.74,0.0,0.0,1.2,ru,0.0,0.0,0.0,0.0,30,0.1,0.1,0,190,0.1,0.0,8.6,2,2700,0.0,0.0,0,48.5,29.3,30202,Anton Shunin,GK,0,0.0,0,0.0,Dinamo Moscow,0.0,83,1
5195,0.7,28,0,6.73,0.8,0.0,2.5,,0.4,0.5,0.3,0.5,13,1.7,0.6,0,179,2.0,1.0,3.2,0,1170,0.1,0.5,0,75.8,44.8,120906,Sergey Terekhov,D(L),0,0.2,0,1.8,Dinamo Moscow,0.0,74,2
5196,1.4,29,0,6.68,0.8,0.3,1.4,ru,0.1,0.3,0.9,0.5,9,1.1,1.5,0,183,1.0,0.6,2.5,0,746,0.0,0.1,0,75.4,38.7,38124,Aleksandr Sapeta,M(C),0,1.0,3,2.3,Dinamo Moscow,0.0,79,0
5197,0.3,28,1,6.65,1.1,0.0,0.6,ru,0.2,1.4,0.7,0.4,17,0.5,0.2,5,185,0.6,1.1,1.9,1,1397,0.2,0.0,0,74.6,28.6,120392,Kirill Panchenko,"AM(C),FW",0,2.8,2,0.6,Dinamo Moscow,0.1,80,0
5198,0.5,27,1,6.65,1.0,0.2,0.6,ru,0.2,0.8,0.2,0.2,10,1.7,0.8,2,178,1.1,0.9,1.6,2,931,0.1,0.0,0,80.6,28.4,69795,Alexandr Zotov,M(C),0,1.1,4,1.0,Dinamo Moscow,0.1,70,0
5199,1.6,30,2,6.61,2.4,0.0,0.4,me,0.1,2.1,0.2,1.3,12,1.3,1.5,2,188,0.1,0.6,0.7,1,1032,0.3,0.0,0,68.2,15.4,42005,Fatos Beqiraj,FW,0,1.4,6,0.4,Dinamo Moscow,0.1,82,1
5200,1.2,28,1,6.59,0.9,0.2,0.8,ru,0.3,0.6,0.2,0.3,13,0.7,1.7,0,178,1.3,0.5,1.5,0,1248,0.1,0.0,0,72.7,27.1,61552,Anton Sosnin,"D(LR),M(CL)",0,0.5,9,1.8,Dinamo Moscow,0.0,72,4
5201,0.8,27,0,6.5,1.1,0.1,0.4,lt,0.6,1.2,0.0,0.6,7,0.9,1.2,1,182,0.8,0.9,0.6,0,553,0.2,0.0,0,67.9,18.3,87705,Fedor Cernych,AM(R),0,0.8,2,1.2,Dinamo Moscow,0.0,75,1
5202,0.8,27,0,6.5,1.0,0.2,0.5,ru,0.2,1.6,0.3,0.0,8,1.3,0.9,0,179,1.2,0.6,1.3,0,714,0.0,0.1,0,76.3,27.1,84625,Ibrahim Tsallagov,"D(LR),DMC",0,0.2,4,2.1,Dinamo Moscow,0.0,74,1
5203,0.2,24,0,6.48,0.8,0.3,0.7,sn,0.0,0.7,0.0,0.3,4,0.7,1.0,0,186,1.0,0.8,1.5,0,351,0.0,0.0,0,81.2,27.5,317674,Khaly Thiam,DMC,0,0.5,2,1.5,Dinamo Moscow,0.0,0,0
5204,0.3,29,1,6.45,0.8,0.1,0.6,ru,0.6,1.1,0.5,0.4,12,0.9,1.1,0,166,0.6,0.7,0.9,0,1085,0.3,0.1,0,73.2,21.8,38487,Ivan Temnikov,"D(LR),M(R)",0,1.0,7,1.4,Dinamo Moscow,0.0,63,3
5205,0.0,29,0,6.43,1.2,0.0,0.2,ru,2.0,1.6,0.8,0.0,5,0.6,0.8,0,177,0.6,2.0,0.4,0,398,0.2,0.0,0,78.0,21.8,30083,Aleksey Ionov,"AM(CLR),FW",0,1.2,0,0.6,Dinamo Moscow,0.0,69,0
5206,0.2,32,2,6.42,1.0,0.0,0.5,br,0.1,0.8,0.2,0.3,4,1.0,0.8,1,180,0.1,0.8,0.7,0,549,0.3,0.1,0,78.6,16.5,89875,Wanderson,"AM(LR),FW",0,1.2,9,0.5,Dinamo Moscow,0.0,75,1
5207,0.4,28,1,6.37,1.5,0.0,0.9,ru,0.8,1.0,0.3,0.3,10,0.4,0.6,0,182,0.8,1.0,2.2,0,839,0.0,0.0,0,81.2,38.2,36833,Konstantin Rausch,"D(L),M(L)",0,1.1,0,0.8,Dinamo Moscow,0.0,80,2
5208,1.3,24,0,6.35,2.3,0.2,0.5,ru,0.0,0.7,0.0,0.5,1,1.7,1.2,1,187,0.2,0.2,0.2,0,227,0.3,0.0,0,71.2,8.7,341223,Evgeni Markov,FW,0,1.2,5,0.2,Dinamo Moscow,0.0,76,2
5209,1.0,19,0,6.21,1.0,0.0,0.0,ru,0.0,0.0,0.5,0.0,0,0.0,0.0,0,188,0.5,0.5,0.0,0,53,0.5,0.0,0,56.5,11.5,354056,Vyacheslav Grulev,Defender,0,1.0,2,0.5,Dinamo Moscow,0.0,79,0
5210,5.0,34,0,6.15,2.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,0,1.0,2.0,0,188,0.0,0.0,0.0,0,24,0.0,0.0,0,42.9,14.0,7182,Pavel Pogrebnyak,FW,0,1.0,1,0.0,Dinamo Moscow,0.0,91,1
5211,0.5,24,0,6.1,0.5,0.0,0.5,ru,0.3,1.5,0.0,0.0,2,0.8,0.5,0,181,0.8,0.0,0.3,0,207,0.0,0.0,0,75.3,21.3,232246,Anatoly Katrich,AM(R),0,0.3,2,1.0,Dinamo Moscow,0.0,75,1
5212,0.4,21,0,6.07,1.3,0.1,0.1,ru,0.0,0.9,0.0,0.0,2,0.8,0.4,0,186,0.0,0.1,0.0,0,249,0.0,0.0,0,69.6,8.8,276646,Nikolai Obolski,Forward,0,0.4,7,0.4,Dinamo Moscow,0.0,75,0
5213,2.7,23,0,7.03,0.5,0.1,3.7,br,0.0,0.3,0.3,0.3,15,1.1,1.6,1,191,2.9,0.5,3.2,3,1311,0.2,0.5,0,80.1,44.2,235735,Philipe Sampaio,D(C),0,0.6,0,2.1,FK Akhmat,0.1,89,3
5214,2.7,25,1,7.0,0.4,0.9,4.5,ve,0.0,0.3,0.1,0.0,26,0.4,1.0,3,188,2.3,0.2,4.4,3,2246,0.0,0.8,0,78.6,37.2,283009,Wilker Ángel,D(C),1,0.6,0,0.8,FK Akhmat,0.0,84,8
5215,0.8,24,2,6.94,1.7,0.2,1.7,ir,0.8,1.1,0.3,1.4,21,0.9,1.0,0,178,1.4,0.7,1.7,0,1921,0.2,0.2,0,75.4,29.5,312994,Milad Mohammadi,"D(LR),M(L)",0,1.1,2,2.3,FK Akhmat,0.0,79,1
5216,2.0,29,2,6.93,0.3,0.6,4.9,ru,0.1,0.0,0.6,0.0,27,0.4,1.3,0,190,2.1,0.5,7.7,1,2427,0.1,0.4,0,78.1,50.9,122080,Andrey Semenov,D(CR),0,0.3,1,0.9,FK Akhmat,0.0,86,6
5217,1.3,25,0,6.89,1.2,0.3,1.5,ru,0.0,0.8,0.6,0.6,24,1.4,2.0,3,187,1.8,1.0,3.0,1,2115,0.0,0.0,0,84.4,40.7,142468,Anton Shvets,DMC,1,1.1,1,1.8,FK Akhmat,0.1,76,6
5218,1.8,35,1,6.85,0.4,0.4,2.4,br,0.1,0.9,0.2,0.5,18,1.1,1.0,3,185,1.3,0.7,3.8,2,1575,0.0,0.1,1,77.9,35.4,10660,Rodolfo,"D(C),DMC",1,0.7,4,1.4,FK Akhmat,0.1,86,5
5219,0.5,32,0,6.84,0.0,0.0,1.4,ru,0.0,0.0,0.1,0.0,20,0.5,0.0,0,189,0.1,0.1,6.1,3,1800,0.0,0.0,0,50.0,24.1,58591,Evgeni Gorodov,GK,0,0.0,0,0.1,FK Akhmat,0.0,86,2
