,aerials_won,assists,bad_controls,blocks,clearances,crosses,dispossessed,dribbled_past,dribbles,fouled,fouls,goals,interceptions,key_passes,long_balls,man_of_the_match,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,red_cards,shots,tackles,through_balls,yellow_cards
3602,0.12339743589743592,0.0,0.16944444444444445,0.09375000000000001,0.25,0.06907894736842106,0.1875,0.1640625,0.0369718309859155,0.18028846153846154,0.425595238095238,0.05514705882352941,0.41369047619047616,0.09821428571428571,0.10353535353535355,0.10227272727272727,0.0,0.0,0.0,0.8170329930215466,0.2951496388028895,144470,0.0,0.06628787878787878,0.5214573732718893,0.0,0.29464285714285715
3603,0.02243589743589744,0.0,0.12037037037037036,0.0,0.0,0.024122807017543862,0.08333333333333334,0.028645833333333336,0.05046948356807512,0.10576923076923075,0.10912698412698411,0.0,0.0,0.021825396825396828,0.03535353535353535,0.0,0.036231884057971016,0.0,0.0,0.8739738698115389,0.043343653250773995,149543,0.0,0.12373737373737376,0.0179531490015361,0.0,0.0
3604,0.24358974358974356,0.08097165991902833,0.4093567251461988,0.03618421052631579,0.09022556390977444,0.015235457063711913,0.1917293233082707,0.03125,0.03039288361749444,0.1325910931174089,0.26691729323308266,0.1393188854489164,0.06766917293233082,0.13408521303258147,0.011695906432748539,0.0,0.391304347826087,0.0,0.0,0.7017022288831699,0.11547444462549562,202211,0.0,0.19617224880382778,0.047416929420324994,0.0,0.16541353383458646
3605,0.08547008547008547,0.0,0.18962962962962965,0.04583333333333333,0.0,0.04035087719298246,0.30476190476190473,0.15625,0.10985915492957746,0.18205128205128204,0.15873015873015872,0.0,0.05396825396825397,0.05238095238095238,0.0303030303030303,0.0,0.034782608695652174,0.0,0.0,0.7855719093700646,0.10099759201926384,235743,0.0,0.05353535353535354,0.22457757296466974,0.0,0.0
3606,0.044159544159544165,0.0,0.17777777777777778,0.06944444444444443,0.03907203907203907,0.02339181286549708,0.16666666666666666,0.24652777777777776,0.050078247261345854,0.18803418803418803,0.23015873015873015,0.032679738562091505,0.25661375661375657,0.11904761904761904,0.19640852974186307,0.0606060606060606,0.024154589371980676,0.024691358024691364,0.0,0.9636845967437713,0.4216259603256507,238921,0.0,0.045454545454545456,0.3198924731182795,0.0,0.3492063492063492
3607,0.09230769230769231,0.15384615384615385,0.52,0.19999999999999998,0.15384615384615385,0.10526315789473685,0.27142857142857146,0.34375,0.16056338028169018,0.06538461538461537,0.2571428571428572,0.0,0.32857142857142857,0.07619047619047618,0.06868686868686867,0.0,0.191304347826087,0.0,0.0,0.795271181458029,0.18410732714138286,240924,0.0,0.14242424242424245,0.5170506912442395,0.0,0.4714285714285714
3608,0.05128205128205129,0.0,0.10666666666666666,0.19999999999999998,0.04395604395604396,0.2105263157894737,0.09523809523809523,0.15625,0.06760563380281691,0.015384615384615384,0.27142857142857146,0.0,0.07619047619047618,0.15238095238095237,0.1212121212121212,0.0,0.10434782608695653,0.0,0.0,0.761383616204385,0.2693498452012384,243244,0.0,0.03636363636363636,0.23502304147465436,0.0,0.4714285714285714
3609,0.41310541310541316,0.0,0.3950617283950617,0.0,0.0814000814000814,0.0,0.2557319223985891,0.057870370370370364,0.10432968179447052,0.35256410256410253,0.42328042328042326,0.19607843137254902,0.04409171075837742,0.06613756613756613,0.018705574261129815,0.0606060606060606,0.1610305958132045,0.0,0.0,0.6909673338638267,0.09746588693957114,243572,0.0,0.2665544332210999,0.036268987881891104,0.0,0.291005291005291
3610,0.4141025641025641,0.0,0.06333333333333334,0.5937499999999999,0.8719780219780221,0.025,0.02261904761904762,0.11875,0.026760563380281693,0.03653846153846154,0.24880952380952384,0.0,0.48690476190476184,0.04523809523809524,0.36464646464646466,0.16363636363636364,0.0,0.10555555555555556,0.25,0.7994964939359306,0.40593395252837966,245621,0.0,0.10075757575757575,0.20466589861751153,0.0,0.39285714285714285
3611,0.07371794871794872,0.4615384615384615,0.45333333333333337,0.028124999999999997,0.0554945054945055,0.026315789473684213,0.10833333333333332,0.09374999999999999,0.06408450704225352,0.22884615384615387,0.0869047619047619,0.4411764705882353,0.013095238095238096,0.20952380952380953,0.020202020202020204,0.16363636363636364,0.32173913043478264,0.0,0.0,0.6667957311908622,0.1264705882352941,246390,0.0,0.20530303030303032,0.028398617511520736,0.0409090909090909,0.2357142857142857
3612,0.037330316742081454,0.4072398190045249,0.43137254901960786,0.0,0.021331609566903685,0.10216718266253871,0.32352941176470584,0.333639705882353,0.3458989229494615,0.39196832579185514,0.25420168067226895,0.12975778546712805,0.11554621848739495,0.32352941176470584,0.08823529411764705,0.1443850267379679,0.1265984654731458,0.0,0.0,0.8256645221884166,0.27104959630911185,247995,0.0,0.2647058823529412,0.228110599078341,0.08823529411764705,0.09243697478991597
3613,0.08547008547008547,0.17094017094017092,0.5209876543209877,0.03819444444444445,0.0463980463980464,0.026315789473684216,0.3121693121693121,0.21006944444444445,0.11111111111111113,0.29380341880341876,0.18783068783068785,0.29411764705882354,0.07275132275132275,0.2261904761904762,0.0308641975308642,0.0909090909090909,0.1497584541062802,0.0,0.0,0.7138026396065678,0.16076138057562203,261421,0.0,0.19865319865319864,0.26331285202252946,0.1111111111111111,0.0
3614,0.14439946018893388,0.08097165991902833,0.3380116959064327,0.03618421052631579,0.06766917293233082,0.14958448753462605,0.3533834586466166,0.19243421052631576,0.09636767976278726,0.2965587044534413,0.3045112781954887,0.0,0.12656641604010024,0.08521303258145364,0.010101010101010102,0.0,0.018306636155606407,0.0,0.0,0.8024197730793552,0.13513660311770137,261729,0.0,0.15071770334928228,0.2772859568275527,0.0,0.3308270676691729
